iyear,imonth,country,region,provstate,city,attacktype1,targtype1,gname,weaptype1
2011,4,153,6,Federally Administered Tribal Areas,Mohmand district,3,1,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,4,6,Nangarhar,Jalalabad,3,6,Taliban,6
2011,4,92,6,Jammu and Kashmir,Handwara,7,2,Unknown,8
2011,4,92,6,Manipur,Imphal,3,2,Unknown,6
2011,4,92,6,West Bengal,Purulia district,3,20,Unknown,6
2011,4,200,10,Damascus,Kafr Batna,2,3,Unknown,5
2011,4,95,10,Saladin,Tarmiyah,2,8,Unknown,5
2011,4,205,5,Pattani,Nong Chik,2,3,Unknown,5
2011,4,45,3,Antioquia,Guadalupe,3,21,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,45,3,Cundinamarca,Fomeque,6,14,Revolutionary Armed Forces of Colombia (FARC),13
2011,4,60,10,Al Qahirah (Cairo),Cairo,3,20,Unknown,6
2011,4,92,6,Jharkhand,Hesatu,2,1,Tritiya Prastuti Committee (TPC),5
2011,4,92,6,Manipur,Mayang,2,3,Unknown,5
2011,4,92,6,Manipur,Imphal,3,14,Unknown,6
2011,4,92,6,Meghalaya,Baghmara,2,1,Garo National Liberation Army,5
2011,4,153,6,Balochistan,Dera Murad Jamali,3,14,Unknown,6
2011,4,182,11,Banaadir,Mogadishu,3,3,Unknown,6
2011,4,182,11,Bari,Bosaso,2,14,Unknown,5
2011,4,182,11,Nugaal,Garowe,2,12,Unknown,5
2011,4,167,9,Dagestan,Makhachkala,2,2,Unknown,5
2011,4,182,11,Lower Juba,Kismayo,6,14,Al-Shabaab,13
2011,4,95,10,Baghdad,Baghdad,3,15,Unknown,6
2011,4,153,6,Balochistan,Quetta,1,3,Unknown,6
2011,4,153,6,Balochistan,Quetta,3,1,Unknown,6
2011,4,153,6,Sindh,Karachi,3,14,Unknown,6
2011,4,92,6,Jharkhand,Gumla,7,1,Communist Party of India - Maoist (CPI-Maoist),8
2011,4,92,6,Jharkhand,Baridih,3,20,Unknown,6
2011,4,97,10,Southern,Sa ad,3,14,Unknown,6
2011,4,45,3,La Guajira,El Molino,3,21,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,205,5,Pattani,Muang,2,3,Unknown,5
2011,4,160,5,Camarines Sur,Tilnac,2,14,New People s Army (NPA),5
2011,4,95,10,Baghdad,Baghdad,3,19,Unknown,6
2011,4,95,10,Al Anbar,Fallujah,3,3,Unknown,6
2011,4,45,3,Cauca,Caloto,3,14,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,97,10,Southern,Eshkolot,3,14,Unknown,6
2011,4,4,6,Ghazni,Gosfand,1,3,Taliban,5
2011,4,92,6,Jammu and Kashmir,Srinagar,3,15,Unknown,6
2011,4,92,6,Jharkhand,Palamu district,6,8,Communist Party of India - Maoist (CPI-Maoist),13
2011,4,92,6,Jharkhand,Simdega district,7,1,Communist Party of India - Maoist (CPI-Maoist),8
2011,4,153,6,Balochistan,Sibi district,3,21,Unknown,6
2011,4,153,6,Balochistan,Sibi district,3,21,Unknown,6
2011,4,153,6,Federally Administered Tribal Areas,Mir Ali,2,14,Unknown,5
2011,4,153,6,Federally Administered Tribal Areas,Miran Shah,2,14,Unknown,5
2011,4,153,6,Khyber Pakhtunkhwa,Peshawar,3,3,Unknown,6
2011,4,95,10,Kirkuk,Kirkuk,1,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,2,2,Al-Qaida in Iraq,5
2011,4,147,11,Borno,Shani,2,14,Unknown,5
2011,4,147,11,Niger,Suleja,3,2,Unknown,6
2011,4,603,8,Northern Ireland,Newry,3,20,Unknown,6
2011,4,69,8,Limousin,Creuse district,2,3,Basque Fatherland and Freedom (ETA),5
2011,4,167,9,Dagestan,Kizilyarksy (District),1,15,Unknown,5
2011,4,147,11,Borno,Maiduguri,3,2,Unknown,6
2011,4,147,11,Borno,Maiduguri,3,2,Unknown,6
2011,4,147,11,Borno,Jere,2,2,Unknown,5
2011,4,147,11,Osun,Ife,2,14,Unknown,5
2011,4,95,10,Al Anbar,Fallujah,3,8,Unknown,6
2011,4,95,10,Nineveh,Mosul,2,8,Unknown,5
2011,4,95,10,Nineveh,Mosul,2,3,Unknown,5
2011,4,92,6,West Bengal,Banduan,8,14,Communist Party of India - Maoist (CPI-Maoist),9
2011,4,92,6,West Bengal,Krishnapur,3,2,Communist Party of India - Maoist (CPI-Maoist),6
2011,4,97,10,Southern,Eshkolot,3,14,Unknown,6
2011,4,141,6,Far-Western,Bhojpur,7,2,Kirat Janabadi Workers Party,8
2011,4,141,6,Far-Western,Bhojpur,9,2,Kirat Janabadi Workers Party,13
2011,4,160,5,Basilan,Isabela,3,1,Abu Sayyaf Group (ASG),6
2011,4,160,5,Basilan,Lamitan,3,1,Abu Sayyaf Group (ASG),6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Diyala,Jalawlah,1,3,Unknown,6
2011,4,160,5,Basilan,Lamitan,3,8,Abu Sayyaf Group (ASG),6
2011,4,45,3,Antioquia,Guadalupe,3,21,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,97,10,Southern,Ashkelon,3,14,Unknown,6
2011,4,97,10,Southern,Eshkolot,3,14,Unknown,6
2011,4,4,6,Sari Pul,Sari Pul district,2,4,Taliban,5
2011,4,92,6,Jammu and Kashmir,Machi Pora,7,2,Unknown,8
2011,4,92,6,Jharkhand,Latehar district,6,14,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Manipur,Lilong,3,8,Unknown,6
2011,4,153,6,Balochistan,Loti,3,21,Unknown,6
2011,4,153,6,Federally Administered Tribal Areas,Mohmand district,3,21,Unknown,6
2011,4,153,6,Federally Administered Tribal Areas,Mohmand district,3,21,Unknown,6
2011,4,95,10,Al Anbar,Fallujah,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,19,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,3,Unknown,5
2011,4,95,10,Baghdad,Baghdad,2,4,Unknown,5
2011,4,95,10,Nineveh,Mosul,2,3,Unknown,5
2011,4,167,9,Ingushetia,Nazran,3,2,Unknown,6
2011,4,41,11,Vakaga,Sissikebe,2,4,Convention of Patriots for Justice and Peace,5
2011,4,35,9,Minsk,Minsk,3,19,Unknown,6
2011,4,95,10,Al Anbar,Fallujah,3,1,Unknown,6
2011,4,95,10,Sulaymaniyah,Sulaymaniyah,3,10,Unknown,6
2011,4,95,10,Kirkuk,Hawijah,6,17,Unknown,5
2011,4,95,10,Baghdad,Baghdad,2,3,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Saladin,Taji,3,19,Unknown,6
2011,4,95,10,Diyala,Khan Bani Saad,3,14,Unknown,6
2011,4,153,6,Federally Administered Tribal Areas,Landi Kotal,3,8,Unknown,6
2011,4,153,6,Federally Administered Tribal Areas,Kurram district,3,14,Unknown,6
2011,4,153,6,Sindh,Karachi,2,22,Unknown,5
2011,4,153,6,Sindh,Kashmore,3,21,Unknown,6
2011,4,92,6,Jharkhand,Tal,7,1,People s Liberation Front of India,8
2011,4,205,5,Narathiwat,Janae,9,1,Unknown,13
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,4,6,Helmand,Nawa-i-Barakzayi,2,14,Taliban,5
2011,4,97,10,Jerusalem,Jerusalem,3,14,Unknown,6
2011,4,45,3,Norte de Santander,Teorama,3,21,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,97,10,Central,Rishon le Zion,3,14,Unknown,6
2011,4,92,6,Assam,Lumding,3,19,Unknown,6
2011,4,92,6,Jharkhand,Bokaro district,6,2,Communist Party of India - Maoist (CPI-Maoist),9
2011,4,92,6,Jharkhand,Hazaribagh,3,3,Communist Party of India - Maoist (CPI-Maoist),6
2011,4,92,6,Manipur,Imphal,7,1,Unknown,8
2011,4,153,6,Federally Administered Tribal Areas,Spin Qabar,6,14,Lashkar-e-Islam (Pakistan),13
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Al Anbar,Abu Ghraib,3,17,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,3,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,182,11,Banaadir,Mogadishu,3,4,Al-Shabaab,6
2011,4,182,11,Middle Shebelle,Jowhar,2,14,Al-Shabaab,9
2011,4,182,11,Gedo,Bardera,6,14,Al-Shabaab,13
2011,4,167,9,Kabardino Balkariya,Nalchik,2,3,Unknown,5
2011,4,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2011,4,95,10,Diyala,Khanaqin,1,2,Unknown,6
2011,4,95,10,Nineveh,Mosul,3,14,Unknown,6
2011,4,92,6,Jharkhand,Latehar district,2,14,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,4,6,Kunar,Asmar,3,14,Unknown,6
2011,4,45,3,Cauca,El Tambo,3,14,National Liberation Army of Colombia (ELN),6
2011,4,160,5,North Cotabato,Datu Puas Inda,6,2,New People s Army (NPA),5
2011,4,95,10,Kirkuk,Kirkuk,3,2,Unknown,6
2011,4,4,6,Kabul,Masayi district,3,2,Taliban,6
2011,4,155,10,Gaza Strip,Jabaliya,3,14,Democratic Front for the Liberation of Palestine (DFLP),6
2011,4,155,10,Gaza Strip,Unknown,6,14,Tawhid and Jihad (Palestine),13
2011,4,141,6,Central,Kathmandu,2,7,Unknown,5
2011,4,19,6,Chittagong,Rangamati,2,14,Unknown,5
2011,4,92,6,Chhattisgarh,Chintalnar,2,4,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Meghalaya,Salpara,3,1,Garo National Liberation Army,6
2011,4,153,6,Balochistan,Quetta,2,15,Unknown,5
2011,4,153,6,Khyber Pakhtunkhwa,Shabqadar,3,8,Unknown,6
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2011,4,95,10,Babil,Yusufiyah,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,1,Unknown,6
2011,4,167,9,Kabardino Balkariya,Baksan,2,3,Unknown,5
2011,4,603,8,Northern Ireland,Unknown,7,14,Unknown,8
2011,4,6,10,Tizi Ouzou,Azazga,2,4,Al-Qaida in the Islamic Maghreb (AQIM),5
2011,4,147,11,Borno,Maiduguri,3,2,Unknown,6
2011,4,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2011,4,95,10,Nineveh,Mosul,3,3,Unknown,6
2011,4,153,6,Balochistan,Dera Bugti,3,21,Unknown,6
2011,4,153,6,Khyber Pakhtunkhwa,Ahmadabad,3,8,Unknown,6
2011,4,92,6,Jammu and Kashmir,Kharpora,2,14,Unknown,5
2011,4,92,6,Manipur,Ukhrul district,9,2,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),13
2011,4,93,5,Jawa Barat (West Java),Cirebon,3,3,Jamaah Ansharut Tauhid (JAT),6
2011,4,94,10,Khuzestan,Ahvaz,2,3,Arab People s Group,5
2011,4,4,6,Kandahar,Kandahar,1,3,Unknown,6
2011,4,94,10,Kordestan,Sanandaj,3,14,Unknown,6
2011,4,94,10,Kordestan,Sanandaj,3,14,Unknown,6
2011,4,205,5,Yala,Bannang Sata,2,14,Unknown,5
2011,4,92,6,Andhra Pradesh,Bandirevu,3,16,Communist Party of India - Maoist (CPI-Maoist),6
2011,4,92,6,Andhra Pradesh,Kurnapalli,7,19,Communist Party of India - Maoist (CPI-Maoist),11
2011,4,92,6,Chhattisgarh,Dantewada district,7,1,Communist Party of India - Maoist (CPI-Maoist),8
2011,4,92,6,Chhattisgarh,Dolgani,7,1,Communist Party of India - Maoist (CPI-Maoist),8
2011,4,153,6,Balochistan,Pir Koh,3,21,Unknown,6
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,22,Unknown,5
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,3,Unknown,5
2011,4,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,2,14,Unknown,5
2011,4,147,11,Kaduna,Kaduna,3,1,Unknown,6
2011,4,182,11,Mudug,Galkayo,1,15,Unknown,6
2011,4,182,11,Mudug,Galkayo,2,14,Unknown,5
2011,4,182,11,Mudug,Galkayo,2,14,Unknown,5
2011,4,95,10,Al Anbar,Ramadi,1,3,Unknown,6
2011,4,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2011,4,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,6,Unknown,6
2011,4,153,6,Khyber Pakhtunkhwa,Nowshera,3,8,Unknown,6
2011,4,153,6,Sindh,Karachi,2,3,Unknown,5
2011,4,153,6,Sindh,Karachi,2,3,Unknown,5
2011,4,92,6,Chhattisgarh,Miratpur,2,14,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Jharkhand,Bandra,6,14,People s Liberation Front of India,5
2011,4,92,6,Jharkhand,Bandra,6,14,People s Liberation Front of India,5
2011,4,92,6,Jharkhand,Palamu district,6,17,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Manipur,Imphal,3,2,Unknown,6
2011,4,4,6,Khost,Khost,3,2,Unknown,6
2011,4,141,6,Eastern,Siraha district,3,2,Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R),6
2011,4,141,6,Central,Birganj,8,14,Madhesi People s Rights Forum (MPRF),9
2011,4,4,6,Farah,Pusht Rod,6,1,Taliban,5
2011,4,4,6,Kabul,Kabul,2,2,Taliban,6
2011,4,97,10,Southern,Sederot,3,14,Unknown,6
2011,4,205,5,Narathiwat,Rusoh,2,4,Unknown,5
2011,4,45,3,Antioquia,Toledo,6,4,Revolutionary Armed Forces of Colombia (FARC),5
2011,4,92,6,Bihar,Dayaldih,7,16,Communist Party of India - Maoist (CPI-Maoist),8
2011,4,92,6,Bihar,Nadi,2,14,Communist Party of India - Maoist (CPI-Maoist),9
2011,4,92,6,Meghalaya,Shillong,2,1,Garo National Liberation Army,5
2011,4,153,6,Balochistan,Barkhan district,2,1,Unknown,5
2011,4,153,6,Federally Administered Tribal Areas,He was,2,14,Unknown,5
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,1,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,1,Unknown,6
2011,4,95,10,Baghdad,Baghdad,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,8,Unknown,6
2011,4,95,10,Al Anbar,Fallujah,3,2,Unknown,6
2011,4,95,10,Babil,Musayib,1,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,8,Unknown,6
2011,4,95,10,Nineveh,Mosul,6,14,Unknown,13
2011,4,167,9,Dagestan,Aver yanovka,2,15,Unknown,5
2011,4,78,8,Ionian Islands,Corfu,7,15,Unknown,8
2011,4,153,6,Balochistan,Quetta,3,12,Unknown,6
2011,4,153,6,Khyber Pakhtunkhwa,Sheen Drang,2,14,Unknown,9
2011,4,153,6,Federally Administered Tribal Areas,Orakzai district,3,1,Unknown,6
2011,4,153,6,Khyber Pakhtunkhwa,Peshawar,3,21,Unknown,6
2011,4,92,6,Maharashtra,Nagpur,9,22,Communist Party of India - Maoist (CPI-Maoist),13
2011,4,92,6,Manipur,Imphal,3,2,Unknown,6
2011,4,92,6,Odisha,Malkangiri,2,2,Communist Party of India - Maoist (CPI-Maoist),9
2011,4,45,3,Norte de Santander,Convencion,3,21,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,228,10,Al Hudaydah,Al-Hudaydah,2,14,Unknown,5
2011,4,92,6,Assam,Hailabandi district,6,14,United Democratic Liberation Army (UDLA),13
2011,4,92,6,Bihar,Ramsinghdih,2,3,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Bihar,Ramsinghdih,3,14,Communist Party of India - Maoist (CPI-Maoist),6
2011,4,92,6,Bihar,Nawada,3,20,Unknown,6
2011,4,92,6,Bihar,Katihar,2,14,Unknown,5
2011,4,92,6,Manipur,Chandel,3,14,Unknown,6
2011,4,92,6,Manipur,Thoubal,3,2,Unknown,6
2011,4,153,6,Balochistan,Khuzdar,6,8,Unknown,13
2011,4,153,6,Balochistan,Khuzdar,6,3,Unknown,5
2011,4,153,6,Khyber Pakhtunkhwa,Charsadda,3,10,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,153,6,Federally Administered Tribal Areas,Bosti Khel,3,8,Unknown,6
2011,4,153,6,Sindh,Karachi,2,14,Unknown,5
2011,4,603,8,Northern Ireland,Craigavon,3,3,Unknown,6
2011,4,147,11,Borno,Maiduguri,2,3,Boko Haram,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,2,1,Unknown,5
2011,4,95,10,Nineveh,Mosul,2,2,Unknown,5
2011,4,95,10,Nineveh,Mosul,1,2,Unknown,6
2011,4,95,10,Saladin,Tikrit,1,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,2,Unknown,5
2011,4,95,10,Saladin,Samarra,3,2,Unknown,6
2011,4,209,10,Istanbul,Istanbul,3,14,Unknown,6
2011,4,153,6,Balochistan,Hub,6,3,Unknown,13
2011,4,153,6,Khyber Pakhtunkhwa,Jamrud,3,8,Unknown,6
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,3,1,Unknown,6
2011,4,153,6,Sindh,Nawabshah,3,19,Unknown,6
2011,4,153,6,Sindh,Sanghar district,2,17,Unknown,5
2011,4,205,5,Narathiwat,Sungai Padi,2,3,Unknown,5
2011,4,160,5,Basilan,Isabela,3,2,Unknown,6
2011,4,228,10,Abyan,Zinjibar,2,3,Al-Qaida in the Arabian Peninsula (AQAP),5
2011,4,155,10,Gaza Strip,Shujayah,3,7,Unknown,6
2011,4,93,5,Jakarta,Jakarta,3,15,Unknown,6
2011,4,153,6,Federally Administered Tribal Areas,Lakaro,6,14,Tehrik-i-Taliban Pakistan (TTP),5
2011,4,209,10,Istanbul,Istanbul,3,8,Kurdistan Workers  Party (PKK),6
2011,4,195,11,Unity,Unknown,2,4,South Sudan Liberation Army (SSLA),5
2011,4,195,11,Jonglei,Duk,9,7,Unknown,13
2011,4,167,9,Dagestan,Shaumyan,2,3,Unknown,5
2011,4,167,9,Kabardino Balkariya,Baksan,3,20,Unknown,6
2011,4,182,11,Mudug,Galkayo,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,2,2,Unknown,5
2011,4,167,9,Dagestan,,3,19,Unknown,6
2011,4,603,8,Northern Ireland,Londonderry,3,14,Unknown,6
2011,4,153,6,Federally Administered Tribal Areas,Salarzai,3,14,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,153,6,Khyber Pakhtunkhwa,Hangu,3,14,Unknown,6
2011,4,141,6,Eastern,Morang district,9,3,Khumbuwan Mukti Morcha,13
2011,4,217,1,California,Stockton,7,15,Unknown,8
2011,4,45,3,Huila,Algeciras,3,21,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,92,6,Assam,Dharmapur Char,3,8,Unknown,6
2011,4,92,6,West Bengal,Malda,3,8,Unknown,6
2011,4,167,9,Dagestan,,3,19,Unknown,6
2011,4,182,11,Bari,Bosaso,2,14,Unknown,5
2011,4,147,11,Borno,Maiduguri,3,1,Boko Haram,6
2011,4,147,11,Borno,Maiduguri,3,19,Boko Haram,6
2011,4,95,10,Baghdad,Baghdad,1,4,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,7,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Diyala,Baqubah,3,19,Unknown,6
2011,4,167,9,Kabardino Balkariya,Nalchik,2,3,Unknown,5
2011,4,92,6,Jharkhand,Khunti district,2,17,Communist Party of India - Maoist (CPI-Maoist),9
2011,4,92,6,Jharkhand,Chama,2,1,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Jharkhand,Palamu district,9,1,Communist Party of India - Maoist (CPI-Maoist),13
2011,4,92,6,West Bengal,Asansol,3,19,Unknown,6
2011,4,160,5,Romblon,Cambajao,1,2,Unknown,5
2011,4,19,6,Rajshahi,Jorgasa,3,14,Unknown,6
2011,4,4,6,Paktia,,1,2,Taliban,6
2011,4,205,5,Pattani,Panareh,1,2,Unknown,6
2011,4,92,6,Assam,Karbi Anglong district,2,14,Karbi People s Liberation Tigers (KPLT),5
2011,4,92,6,Jharkhand,Ranchi,3,14,Communist Party of India - Maoist (CPI-Maoist),6
2011,4,92,6,West Bengal,Kolkata,3,20,Unknown,6
2011,4,153,6,Balochistan,Sibi,7,19,Unknown,8
2011,4,153,6,Khyber Pakhtunkhwa,Peshawar,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,153,6,Khyber Pakhtunkhwa,Swabi district,3,21,Unknown,6
2011,4,153,6,Sindh,Karachi,3,4,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,153,6,Sindh,Karachi,3,4,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,167,9,Dagestan,Khadzhalmakhi,3,14,Unknown,6
2011,4,167,9,Volgograd Oblast,Volgograd,3,3,Unknown,6
2011,4,167,9,Volgograd Oblast,Volgograd,3,3,Unknown,6
2011,4,6,10,Alger,Algiers,1,7,Unknown,9
2011,4,6,10,Alger,Algiers,9,7,Unknown,9
2011,4,182,11,Gedo,Luuq,3,19,Al-Shabaab,6
2011,4,95,10,Kirkuk,Kirkuk,3,3,Unknown,6
2011,4,95,10,Kirkuk,Kirkuk,3,3,Unknown,6
2011,4,95,10,Kirkuk,Riyadh,3,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Nineveh,Mosul,2,3,Unknown,5
2011,4,95,10,Kirkuk,Kirkuk,6,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2011,4,95,10,Baghdad,Baghdad,1,2,Unknown,6
2011,4,95,10,Baghdad,Baghdad,3,1,Unknown,6
2011,4,167,9,Kabardino Balkariya,Nalchik,3,14,Unknown,6
2011,4,153,6,Balochistan,Dera Bugti,3,21,Baloch Republican Army (BRA),6
2011,4,153,6,Balochistan,Loti,3,21,Baloch Republican Army (BRA),6
2011,4,153,6,Khyber Pakhtunkhwa,Sheen Drang,2,17,Unknown,5
2011,4,153,6,Khyber Pakhtunkhwa,Shabqadar,3,8,Unknown,6
2011,4,153,6,Khyber Pakhtunkhwa,Shabqadar,2,4,Tehrik-i-Taliban Pakistan (TTP),5
2011,4,153,6,Federally Administered Tribal Areas,Mohmand district,6,14,Unknown,13
2011,4,153,6,Sindh,Jacobabad,3,19,Unknown,6
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,17,Unknown,5
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,160,5,Maguindanao,Cotabato City,3,1,Unknown,6
2011,4,60,10,Shamal Sina,El Arish,3,21,Unknown,6
2011,4,228,10,Abyan,Zinjibar,2,2,Al-Qaida in the Arabian Peninsula (AQAP),5
2011,4,228,10,Adan,Aden,2,3,Al-Qaida in the Arabian Peninsula (AQAP),5
2011,4,228,10,Adan,Aden,3,4,Unknown,6
2011,4,136,10,Marrakech-Tensift-El Haouz,Marrakech Medina,3,14,Al-Qaida in the Islamic Maghreb (AQIM),6
2011,4,141,6,Central,Mahottari district,3,14,Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R),6
2011,4,205,5,Narathiwat,Ra-ngae,2,14,Unknown,5
2011,4,92,6,Chhattisgarh,Konta,1,17,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Jharkhand,Brinda,2,1,People s Liberation Front of India,5
2011,4,153,6,Federally Administered Tribal Areas,Mohmand district,3,1,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,153,6,Khyber Pakhtunkhwa,Darra Pezu,2,14,Tehrik-i-Taliban Pakistan (TTP),5
2011,4,153,6,Sindh,Karachi,3,4,Tehrik-i-Taliban Pakistan (TTP),6
2011,4,153,6,Sindh,Karachi,2,22,Unknown,5
2011,4,153,6,Sindh,Karachi,6,14,Unknown,5
2011,4,95,10,Diyala,Balad Ruz,3,15,Unknown,6
2011,4,95,10,Baghdad,Baghdad,2,3,Unknown,5
2011,4,95,10,Diyala,Baqubah,2,15,Unknown,5
2011,4,95,10,Diyala,Buhriz,2,17,Unknown,5
2011,4,95,10,Nineveh,Mosul,2,2,Unknown,5
2011,4,153,6,Balochistan,Sui,3,21,Unknown,6
2011,4,153,6,Sindh,Karachi,2,2,Unknown,5
2011,4,153,6,Sindh,Karachi,2,15,Unknown,5
2011,4,92,6,Bihar,Barcha,6,14,Communist Party of India - Maoist (CPI-Maoist),13
2011,4,45,3,Cauca,Santa Rosa,3,2,Revolutionary Armed Forces of Colombia (FARC),6
2011,4,93,5,Java,Yogyakarta,7,15,Unknown,8
2011,4,160,5,Samar,Hanabangan,1,2,Unknown,5
2011,4,92,6,Andhra Pradesh,Hyderabad,2,2,Unknown,5
2011,4,92,6,Andhra Pradesh,Anamtharam,2,3,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,92,6,Jammu and Kashmir,Sopore,2,14,Unknown,5
2011,4,92,6,Odisha,Mahaguda,6,1,Communist Party of India - Maoist (CPI-Maoist),5
2011,4,153,6,Federally Administered Tribal Areas,Kurram district,6,14,Unknown,13
2011,4,95,10,Saladin,Taji,2,2,Unknown,6
2011,4,95,10,Saladin,Taji,2,2,Unknown,5
2011,4,95,10,Baghdad,Baghdad,1,4,Unknown,5
2011,5,167,9,Dagestan,Sergokala,1,3,Unknown,5
