iyear;imonth;iday;country;region;provstate;city;attacktype1;targtype1;gname;weaptype1
2014;5;1;153;6;Federally Administered Tribal Areas;Mohmand district;3;4;Unknown;6
2014;5;1;209;10;Tunceli;Unknown;3;4;Kurdistan Workers' Party (PKK);6
2014;5;1;92;6;Assam;Kokrajhar;8;10;Unknown;9
2014;5;1;4;6;Ghazni;Qarabagh;3;20;Taliban;6
2014;5;1;95;10;Kirkuk;Dibis district;3;4;Unknown;6
2014;5;1;95;10;Al Anbar;Ramadi;3;4;Unknown;6
2014;5;1;228;10;Shabwah;Azzan;9;4;Al-Qaida in the Arabian Peninsula (AQAP);13
2014;5;1;160;5;Davao del Sur;Fatima;3;4;New People's Army (NPA);6
2014;5;1;182;11;Banaadir;Mogadishu;3;1;Unknown;6
2014;5;1;603;8;Northern Ireland;Belfast;7;14;Unknown;8
2014;5;1;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;5;1;95;10;Saladin;Tarmiyah;3;4;Unknown;6
2014;5;1;95;10;Diyala;Albu Awad;3;14;Unknown;6
2014;5;1;95;10;Babil;Jurf al-Sakhar;3;14;Unknown;6
2014;5;1;95;10;Nineveh;Mosul;3;4;Unknown;6
2014;5;1;95;10;Babil;Sindij;3;4;Unknown;6
2014;5;1;95;10;Arbil;Arbil;2;15;Unknown;5
2014;5;1;95;10;Saladin;Saba al-Bor;3;14;Unknown;6
2014;5;1;228;10;Adan;Aden;2;3;Unknown;6
2014;5;1;182;11;Banaadir;Mogadishu;3;4;Unknown;6
2014;5;1;182;11;Banaadir;Mogadishu;3;8;Unknown;6
2014;5;1;153;6;Balochistan;Kuchlak;3;20;Unknown;6
2014;5;1;147;11;Borno;Unknown;2;14;Boko Haram;5
2014;5;1;37;11;East;Garoua-Mboulai;6;14;Democratic Front of the Central African People (FDPC);5
2014;5;1;41;11;Ouham;Markounda;3;14;Unknown;6
2014;5;1;160;5;Ilocos Sur;Cervantes;9;4;New People's Army (NPA);13
2014;5;1;104;11;Mandera;Mandera;2;21;Al-Shabaab;6
2014;5;1;95;10;Al Anbar;Fallujah;3;14;Unknown;6
2014;5;1;147;11;Borno;Izge;2;8;Boko Haram;5
2014;5;1;214;9;Luhansk;Luhansk;7;10;Luhansk People's Republic;5
2014;5;1;92;6;West Bengal;Jagaddal;9;14;Unknown;13
2014;5;1;41;11;Ouham-Pende;Paoua district;2;14;Seleka;5
2014;5;1;41;11;Kemo;Mala;2;14;Seleka;5
2014;5;1;41;11;Bangui;Bangui;6;7;Anti-Balaka Militia;13
2014;5;1;92;6;Meghalaya;Chokpot;2;3;Garo National Liberation Army;5
2014;5;1;195;11;North Darfur;Kabkabiya;6;14;Janjaweed;9
2014;5;1;195;11;North Darfur;Kabkabiya;2;14;Janjaweed;5
2014;4;30;160;5;North Cotabato;Kabacan;1;8;Unknown;5
2014;5;2;92;6;Assam;Balapara;2;14;National Democratic Front of Bodoland (NDFB);5
2014;5;2;92;6;Assam;Nayan Guri;2;14;National Democratic Front of Bodoland (NDFB);5
2014;5;2;4;6;Laghman;Mihtarlam;3;3;Taliban;6
2014;5;2;60;10;South Sinai;El-Tor;3;4;Ansar Bayt al-Maqdis (Ansar Jerusalem);6
2014;5;2;60;10;South Sinai;Ras Jarah;3;19;Ansar Bayt al-Maqdis (Ansar Jerusalem);6
2014;5;2;60;10;Cairo;Cairo;3;3;Unknown;6
2014;5;2;60;10;Cairo;Cairo;3;14;Unknown;6
2014;5;2;113;10;Tripoli;Tripoli;6;2;Tribesmen;5
2014;5;2;160;5;Negros Occidental;Amontay;2;4;New People's Army (NPA);5
2014;5;2;95;10;Saladin;Dujail;3;4;Unknown;6
2014;5;2;95;10;Nineveh;Mosul;3;2;Unknown;6
2014;5;2;228;10;Adan;Mansura;1;4;Al-Qaida in the Arabian Peninsula (AQAP);5
2014;5;2;182;11;Gedo;Fafahdun;3;4;Al-Shabaab;6
2014;5;2;182;11;Gedo;Beled Hawo;3;2;Unknown;6
2014;5;2;153;6;Balochistan;Jafarabad district;3;3;Unknown;6
2014;5;2;113;10;Benghazi;Benghazi;6;4;Ansar al-Sharia (Libya);5
2014;5;2;45;3;Boyaca;Cubara district;3;21;National Liberation Army of Colombia (ELN);6
2014;5;1;45;3;Tolima;Chaparral;3;21;Revolutionary Armed Forces of Colombia (FARC);6
2014;5;2;200;10;Hamah;Jidrin;3;14;Unknown;6
2014;5;2;200;10;Hamah;Humayri;3;14;Unknown;6
2014;5;2;113;10;Benghazi;Benghazi;6;3;Ansar al-Sharia (Libya);6
2014;5;2;113;10;Benghazi;Benghazi;2;4;Unknown;5
2014;5;2;4;6;Kabul;Kabul;3;3;Unknown;6
2014;5;2;214;9;Donetsk;Slovyansk;3;4;Donetsk People's Republic;6
2014;5;2;123;11;Kidal;Kidal;2;14;Al-Qaida in the Islamic Maghreb (AQIM);5
2014;5;2;153;6;Sindh;Karachi;2;1;Unknown;5
2014;5;2;153;6;Khyber Pakhtunkhwa;Kadaysar;3;4;Unknown;6
2014;5;2;228;10;Adan;Aden;1;4;Unknown;5
2014;5;2;147;11;Borno;Gremari;7;14;Boko Haram;8
2014;5;2;147;11;Borno;Maiduguri;3;14;Boko Haram;6
2014;5;2;147;11;Borno;Maiduguri;3;14;Boko Haram;6
2014;5;2;155;10;West Bank;Nablus;3;4;Unknown;6
2014;5;2;113;10;Kufra;Kufra;3;7;Unknown;6
2014;5;2;214;9;Donetsk;Slovyansk;6;10;Donetsk People's Republic;5
2014;5;2;214;9;Luhansk;Stakhanov;7;2;Luhansk People's Republic;13
2014;5;2;160;5;Abra;Dilong;2;4;New People's Army (NPA);5
2014;5;2;113;10;Benghazi;Benghazi;3;4;Unknown;6
2014;5;2;153;6;Federally Administered Tribal Areas;Landi Kotal;3;20;Unknown;6
2014;5;2;153;6;Khyber Pakhtunkhwa;Bannu;3;15;Unknown;6
2014;5;2;153;6;Khyber Pakhtunkhwa;Bannu;3;14;Unknown;6
2014;5;2;4;6;Herat;Adraskan district;3;20;Unknown;6
2014;5;2;214;9;Donetsk;Horlivka;6;14;Donetsk People's Republic;5
2014;5;2;160;5;Metropolitan Manila;Manila;1;2;Unknown;5
2014;5;2;160;5;North Cotabato;Kabacan;3;1;Unknown;6
2014;5;2;160;5;Pampanga;Porac;1;14;Unknown;5
2014;5;2;153;6;Balochistan;Khuzdar;3;3;Unknown;6
2014;5;2;214;9;Odessa;Odessa;8;14;Pro-Russia Militia;12
2014;5;2;97;10;Southern;Kissufim;2;4;Unknown;5
2014;5;2;92;6;Assam;Golaghat district;6;1;Karbi People's Liberation Tigers (KPLT);5
2014;5;2;214;9;Donetsk;Slovyansk;9;4;Donetsk People's Republic;13
2014;5;2;153;6;Balochistan;Naag;3;4;Lashkar-e-Balochistan;6
2014;5;2;214;9;Donetsk;Donetsk;6;14;Donetsk People's Republic;13
2014;5;2;214;9;Odessa;Odessa;2;14;Right Sector;5
2014;5;3;153;6;Balochistan;Bibi Nani;3;4;Baloch Republican Army (BRA);6
2014;5;3;113;10;Tripoli;Tripoli;2;2;Unknown;5
2014;5;3;113;10;Benghazi;Benghazi;1;4;Unknown;5
2014;5;3;113;10;Benghazi;Benghazi;3;13;Unknown;6
2014;5;3;160;5;Batangas;Nasugbu;7;1;New People's Army (NPA);5
2014;5;3;160;5;Batangas;Mahayahay;6;1;New People's Army (NPA);5
2014;5;3;95;10;Babil;Sindij;3;4;Unknown;6
2014;5;3;95;10;Saladin;Siniyah;2;2;Unknown;5
2014;5;3;95;10;Saladin;Samarra;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;5;3;95;10;Saladin;Samarra;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;5;3;95;10;Saladin;Ishaqi;3;14;Unknown;6
2014;5;3;95;10;Saladin;Tarmiyah;2;17;Unknown;5
2014;5;3;95;10;Al Anbar;Ramadi;3;14;Unknown;6
2014;5;3;95;10;Saladin;Samarra;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;5;3;95;10;Saladin;Samarra;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;5;3;228;10;Hadramawt;Mukalla;3;2;Al-Qaida in the Arabian Peninsula (AQAP);6
2014;5;3;228;10;Hadramawt;Mukalla;3;2;Unknown;6
2014;5;3;182;11;Banaadir;Mogadishu;1;2;Al-Shabaab;6
2014;5;3;182;11;Galguduud;Ceel Buur;9;4;Al-Shabaab;13
2014;5;3;182;11;Mudug;Galkayo;3;3;Unknown;6
2014;5;3;182;11;Banaadir;Mogadishu;1;2;Al-Shabaab;6
2014;5;2;153;6;Balochistan;Hub district;2;3;Unknown;5
2014;5;3;95;10;Saladin;Baiji;2;4;Unknown;5
2014;5;3;95;10;Al Anbar;Fallujah;2;4;Islamic State of Iraq and the Levant (ISIL);5
2014;5;3;95;10;Baghdad;Baghdad;3;3;Unknown;6
2014;5;3;95;10;Saladin;Balad;2;14;Unknown;5
2014;5;3;4;6;Baghlan;Tangi Murch;1;2;Taliban;5
2014;5;2;4;6;Jawzjan;Qarqin district;2;15;Unknown;5
2014;5;3;228;10;Shabwah;Raymah;3;4;Al-Qaida in the Arabian Peninsula (AQAP);6
2014;5;3;4;6;Kandahar;Chehl Dukhtaran;3;20;Taliban;6
2014;5;3;4;6;Faryab;Qaysar district;1;2;Taliban;5
2014;5;3;104;11;Mombasa;Mombasa;3;19;Al-Shabaab;6
2014;5;3;160;5;Davao del Norte;Kapalong;6;4;New People's Army (NPA);13
2014;5;3;104;11;Mombasa;Mombasa;3;1;Al-Shabaab;6
2014;5;3;153;6;Khyber Pakhtunkhwa;Kohat;3;22;Unknown;6
2014;5;3;153;6;Federally Administered Tribal Areas;Sadda;3;14;Unknown;6
2014;5;3;4;6;Herat;Unknown;1;3;Unknown;5
2014;5;3;4;6;Kunduz;Imam Sahib district;3;20;Unknown;6
2014;5;3;4;6;Zabul;Mizan district;3;20;Unknown;6
2014;5;3;214;9;Luhansk;Unknown;2;4;Unknown;6
2014;5;3;95;10;Al Anbar;Fallujah;3;14;Unknown;6
2014;5;3;153;6;Khyber Pakhtunkhwa;Hangu;3;20;Unknown;6
2014;5;3;92;6;Assam;Barpeta;2;14;National Democratic Front of Bodoland (NDFB);5
2014;5;3;147;11;Borno;Maiduguri;3;14;Boko Haram;6
2014;5;3;200;10;Aleppo;Aleppo;3;1;Unknown;6
2014;5;3;200;10;Aleppo;Aleppo;3;1;Unknown;6
2014;5;3;200;10;Damascus;Damascus;3;19;Unknown;6
2014;5;3;153;6;Khyber Pakhtunkhwa;Takht Bhai;3;21;Unknown;6
2014;5;3;200;10;Damascus;Damascus;3;14;Unknown;6
2014;5;3;4;6;Kapisa;Tagab district;2;14;Taliban;5
2014;5;3;195;11;North Darfur;Kabkabiya;2;14;Unknown;5
2014;5;3;92;6;Tamil Nadu;Chidabaram;3;8;Unknown;6
2014;5;3;214;9;Donetsk;Kramatorsk;7;19;Donetsk People's Republic;8
2014;5;3;214;9;Donetsk;Melekino;6;4;Donetsk People's Republic;13
2014;5;3;214;9;Luhansk;Luhansk;6;14;Luhansk People's Republic;5
2014;5;4;95;10;Nineveh;Wadi Iqab;3;4;Unknown;6
2014;5;4;95;10;Nineveh;Mosul;3;4;Unknown;6
2014;5;4;95;10;Nineveh;Al-Islah Al-Zirai;3;3;Unknown;6
2014;5;4;95;10;Nineveh;Mosul;3;3;Unknown;6
2014;5;4;95;10;Nineveh;Mosul;3;4;Unknown;6
2014;5;4;95;10;Kirkuk;Riyadh;3;20;Unknown;6
2014;5;4;95;10;Al Anbar;Ramadi;3;14;Unknown;6
2014;5;4;228;10;Shabwah;Ataq;3;2;Unknown;6
2014;5;3;182;11;Hiiraan;Mahas district;3;4;Al-Shabaab;6
2014;5;4;45;3;Caqueta;La Union Peneya;3;14;Revolutionary Armed Forces of Colombia (FARC);6
2014;5;4;153;6;Balochistan;Chattar;3;3;Baloch Republican Army (BRA);6
2014;5;4;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;5;4;95;10;Diyala;Husseiniyah;3;17;Unknown;6
2014;5;4;228;10;Shabwah;Unknown;3;4;Unknown;6
2014;5;4;228;10;Shabwah;Unknown;9;4;Al-Qaida in the Arabian Peninsula (AQAP);13
2014;5;4;228;10;Shabwah;Unknown;9;4;Al-Qaida in the Arabian Peninsula (AQAP);13
2014;5;4;228;10;Shabwah;Unknown;9;4;Al-Qaida in the Arabian Peninsula (AQAP);13
2014;5;4;4;6;Kunduz;Kunduz;3;4;Taliban;6
2014;5;4;228;10;Al Bayda;Bayda;3;20;Al-Qaida in the Arabian Peninsula (AQAP);6
2014;5;3;4;6;Kapisa;Nijrab district;6;8;Unknown;5
2014;5;3;4;6;Kapisa;Afghania Dara;2;1;Unknown;5
2014;5;4;4;6;Kandahar;Kandahar;3;2;Unknown;6
2014;5;4;4;6;Faryab;Unknown;6;4;Taliban;5
2014;5;4;182;11;Lower Shebelle;Qoryoley district;2;4;Al-Shabaab;5
2014;5;4;153;6;Federally Administered Tribal Areas;Mamond;2;4;Unknown;5
2014;5;4;113;10;Benghazi;Benghazi;3;20;Unknown;6
2014;5;4;104;11;Nairobi;Nairobi;3;19;Al-Shabaab;6
2014;5;4;104;11;Nairobi;Nairobi;3;19;Al-Shabaab;6
2014;5;4;214;9;Odessa;Odessa;7;3;Pro-Russia Militia;9
2014;5;4;228;10;Shabwah;Unknown;3;20;Unknown;6
2014;5;4;153;6;Khyber Pakhtunkhwa;Peshawar;3;21;Unknown;6
2014;5;4;153;6;Khyber Pakhtunkhwa;Peshawar;3;21;Unknown;6
2014;5;4;153;6;Khyber Pakhtunkhwa;Peshawar;3;21;Unknown;6
2014;5;4;153;6;Khyber Pakhtunkhwa;Mardan district;3;21;Unknown;6
2014;5;4;153;6;Khyber Pakhtunkhwa;Mardan district;3;21;Unknown;6
2014;5;4;147;11;Yobe;Damaturu;3;3;Boko Haram;6
2014;5;4;147;11;Borno;Kayamla;2;14;Boko Haram;5
2014;5;4;4;6;Paktika;Dila district;9;3;Taliban;13
2014;5;4;4;6;Wardak;Saydabad district;3;4;Taliban;6
2014;5;4;160;5;Tawi-Tawi;Bongao;1;10;Unknown;5
2014;5;4;160;5;Davao del Norte;Napungas;3;4;New People's Army (NPA);6
2014;5;4;110;10;Beqaa;Arsal district;6;14;Unknown;5
2014;5;4;205;5;Bangkok;Bangkok;3;14;Unknown;6
2014;5;4;93;5;West Sumatra;Pasaman Barat district;7;15;Unknown;8
2014;5;4;60;10;North Sinai;Arish;1;12;Unknown;5
2014;5;4;92;6;Chhattisgarh;Tikanpal;6;14;Maoists;9
2014;5;4;92;6;Chhattisgarh;Kaurgaon;6;2;Maoists;9
2014;5;4;214;9;Donetsk;Novohrodivka;6;2;Donetsk People's Republic;13
2014;5;6;200;10;Idlib;Murrat al-Numan;3;4;Islamic Front (Syria);6
2014;5;5;95;10;Kirkuk;Tall Maftul;3;3;Unknown;6
2014;5;5;228;10;Amanat Al Asimah;Sanaa;2;7;Al-Qaida in the Arabian Peninsula (AQAP);5
2014;5;5;153;6;Balochistan;Nushki;3;19;Baloch Liberation Front (BLF);6
2014;5;5;228;10;Amanat Al Asimah;Sanaa;2;4;Al-Qaida in the Arabian Peninsula (AQAP);5
2014;5;5;228;10;Amanat Al Asimah;Sanaa;3;4;Al-Qaida in the Arabian Peninsula (AQAP);6
2014;5;4;153;6;Balochistan;Panjgur district;7;1;Baloch Liberation Front (BLF);5
2014;5;5;95;10;Saladin;Tuz Khormato;3;4;Unknown;6
2014;5;5;95;10;Baghdad;Baghdad;2;2;Unknown;5
2014;5;5;95;10;Nineveh;Mosul;3;20;Unknown;6
2014;5;5;95;10;Saladin;Baiji;2;3;Unknown;5
2014;5;5;95;10;Al Anbar;Ramadi;2;4;Unknown;5
2014;5;5;95;10;Baghdad;Baghdad;2;2;Unknown;5
2014;5;5;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;5;5;153;6;Federally Administered Tribal Areas;Miran Shah;3;14;Unknown;6
2014;5;5;4;6;Kandahar;Arghistan district;3;14;Unknown;6
2014;5;5;4;6;Faryab;Qazaq;2;3;Taliban;5
2014;5;5;4;6;Faryab;Gurziwan district;9;3;Taliban;13
2014;5;5;4;6;Faryab;Dawlatabad district;2;14;Unknown;5
2014;5;5;182;11;Hiiraan;Bulobarde;9;4;Al-Shabaab;13
2014;5;5;4;6;Nimroz;Delaram district;3;2;Taliban;6
2014;5;5;4;6;Farah;Pusht Rod district;9;4;Taliban;13
2014;5;5;4;6;Nimroz;Delaram district;3;20;Unknown;6
2014;5;5;153;6;Khyber Pakhtunkhwa;Wazir Dhand;6;4;Tehrik-i-Taliban Pakistan (TTP);5
2014;5;5;153;6;Federally Administered Tribal Areas;Sadda;3;20;Unknown;6
2014;5;5;160;5;Sultan Kudarat;Lebak;3;2;Unknown;6
2014;5;5;160;5;Zamboanga Sibugay;Palinta;2;4;New People's Army (NPA);5
2014;5;5;37;11;Extreme-North;Kousseri;2;3;Boko Haram;5
2014;5;5;228;10;Al Bayda;Radaa;9;4;Unknown;13
2014;5;5;228;10;Shabwah;Ataq district;3;20;Unknown;6
2014;5;5;153;6;Sindh;Karachi;2;1;Tehrik-i-Taliban Pakistan (TTP);6
2014;5;5;104;11;Garissa;Garissa;3;8;Unknown;6
2014;5;5;92;6;Manipur;Kiyam Siphai;3;1;Unknown;6
2014;5;6;4;6;Herat;Zangi Sabah;3;3;Taliban;6
2014;5;5;167;9;Dagestan;Khasavyurt;2;3;Unknown;5
2014;5;5;92;6;Odisha;Berhampur;3;2;Unknown;6
2014;5;5;153;6;Balochistan;Sibi;3;21;Unknown;6
2014;5;5;153;6;Khyber Pakhtunkhwa;Badaber;3;21;Unknown;6
2014;5;5;147;11;Borno;Gamboru Ngala;2;14;Boko Haram;6
2014;5;5;147;11;Borno;Walama;1;2;Unknown;5
2014;5;5;147;11;Borno;Warabe;6;14;Boko Haram;5
2014;5;5;147;11;Borno;Wala;6;14;Boko Haram;5
2014;5;5;19;6;Khulna;Tala;3;22;Unknown;6
2014;5;5;203;11;Mwanza;Mwanza;3;15;Unknown;6
2014;5;5;92;6;Jharkhand;Hussainabad;1;2;Unknown;5
2014;5;5;113;10;Benghazi;Benghazi;1;10;Unknown;5
2014;5;5;41;11;Ouham;Boguila;2;4;Unknown;5
2014;5;5;214;9;Donetsk;Slovyansk;2;4;Donetsk People's Republic;5
2014;5;5;4;6;Uruzgan;Tarin Kot;3;3;Unknown;6
2014;5;5;214;9;Donetsk;Slovyansk;2;4;Donetsk People's Republic;5
2014;5;5;4;6;Nangarhar;Khogyani district;9;4;Taliban;13
2014;5;5;217;1;West Virginia;Weirton;3;2;Anti-Government extremists;2
2014;5;5;183;11;Eastern Cape;Sterkspruit;7;2;Unknown;8
2014;5;5;214;9;Luhansk;Slavyanoserbsk;2;3;Luhansk People's Republic;5
2014;5;6;95;10;Diyala;Baqubah;3;15;Unknown;6
2014;5;6;95;10;Babil;Jurf al-Sakhar;3;4;Unknown;6
2014;5;6;95;10;Saladin;Taji;3;3;Unknown;6
2014;5;6;95;10;Al Anbar;Abu Ghraib;3;4;Unknown;6
2014;5;6;205;5;Songkhla;Hat Yai;3;1;Separatists;6
2014;5;6;205;5;Songkhla;Hat Yai;3;3;Separatists;6
2014;5;6;95;10;Nineveh;Ayn al-Jahesh;2;3;Unknown;5
2014;5;6;95;10;Babil;Latifiyah;2;17;Unknown;5
2014;5;6;92;6;Jammu and Kashmir;Tangdhar;3;20;Unknown;6
2014;5;6;92;6;Jammu and Kashmir;Watargam;3;2;Unknown;6
2014;5;6;153;6;Balochistan;Zahra;2;4;Baloch Liberation Front (BLF);6
2014;5;6;153;6;Balochistan;Tump;2;4;Baloch Liberation Front (BLF);5
2014;5;6;44;4;Guangdong;Guangzhou;2;19;Uighur Separatists;9
2014;5;6;95;10;Al Anbar;Amiriyat al-Fallujah;9;4;Unknown;13
2014;5;6;95;10;Al Anbar;Mohammadi;3;4;Unknown;6
2014;5;6;95;10;Saladin;Shirqat district;3;3;Unknown;6
2014;5;6;95;10;Saladin;Tikrit;3;3;Unknown;6
2014;5;6;95;10;Diyala;Madain;3;14;Unknown;6
2014;5;6;228;10;Marib;Al-Hatik;3;21;Tribesmen;6
2014;5;6;228;10;Marib;Al-Hatik;3;21;Tribesmen;6
2014;5;6;228;10;Marib;Unknown;3;21;Unknown;6
2014;5;6;200;10;Damascus;Damascus;3;14;Unknown;6
2014;5;6;153;6;Federally Administered Tribal Areas;Landi Kotal;3;17;Unknown;6
2014;5;6;121;5;Sabah;Pulau Baik;6;1;Abu Sayyaf Group (ASG);5
2014;5;6;4;6;Herat;Obe district;3;3;Unknown;6
2014;5;6;92;6;Bihar;Hussaina Raghav;3;2;Maoists;6
2014;5;6;92;6;Jammu and Kashmir;Sopore;2;3;Hizbul Mujahideen (HM);5
2014;5;6;95;10;Al Anbar;Fallujah;3;14;Unknown;6
2014;5;6;92;6;Jammu and Kashmir;Sopore;9;4;Unknown;13
2014;5;6;147;11;Abuja;Nyanya;2;8;Boko Haram;5
2014;5;6;205;5;Songkhla;Hat Yai;3;20;Separatists;6
2014;5;6;205;5;Songkhla;Hat Yai;3;20;Separatists;6
2014;5;6;205;5;Songkhla;Hat Yai;3;20;Separatists;6
2014;5;6;92;6;Punjab;Jalandhar;3;14;Unknown;6
2014;5;6;153;6;Sindh;Karachi;3;3;Unknown;6
2014;5;6;110;10;Beqaa;Arsal;6;14;Al-Nusrah Front;5
2014;5;6;153;6;Sindh;Karachi;2;3;Unknown;5
2014;5;6;153;6;Khyber Pakhtunkhwa;Dera Ismail Khan;3;20;Unknown;6
2014;5;6;153;6;Sindh;Karachi;3;1;Unknown;6
2014;5;6;153;6;Sindh;Karachi;3;1;Unknown;6
2014;5;6;18;10;Central;Sitra;2;3;Unknown;8
2014;5;6;4;6;Faryab;Ghulbian;1;3;Unknown;6
2014;5;6;4;6;Helmand;Nahri Saraj district;3;20;Taliban;6
2014;5;6;4;6;Ghazni;Asphandi;3;20;Unknown;6
2014;5;6;4;6;Wardak;Unknown;3;20;Unknown;6
2014;5;6;214;9;Donetsk;Donetsk;2;4;Donetsk People's Republic;6
2014;5;6;4;6;Nangarhar;Bihsud district;3;14;Unknown;6
2014;5;6;4;6;Paktika;Gomal district;2;3;Taliban;5
2014;5;6;153;6;Sindh;Karachi;2;14;Unknown;5
2014;5;6;92;6;Bihar;Wazirganj;7;1;Maoists;8
2014;5;6;214;9;Donetsk;Dobropillya;6;4;Donetsk People's Republic;5
2014;5;6;153;6;Federally Administered Tribal Areas;Khyber district;3;14;Unknown;6
2014;5;6;45;3;Putumayo;San Miguel;3;21;Revolutionary Armed Forces of Colombia (FARC);6
2014;5;6;45;3;Putumayo;Puerto Vega;9;4;Revolutionary Armed Forces of Colombia (FARC);13
2014;5;6;45;3;Putumayo;Puerto Colon;9;21;Revolutionary Armed Forces of Colombia (FARC);13
2014;5;6;214;9;Donetsk;Horlivka;6;3;Unknown;5
2014;5;6;4;6;Herat;Unknown;2;4;Unknown;5
2014;5;6;146;11;Diffa;Rouda;2;4;Boko Haram;5
2014;5;6;97;10;Golan Heights;Majdal Ash Shams;3;4;Unknown;6
2014;5;7;95;10;Nineveh;Mosul;3;14;Unknown;6
2014;5;7;95;10;Nineveh;Mosul;3;1;Unknown;6
2014;5;7;95;10;Saladin;Tikrit;3;14;Unknown;6
2014;5;7;205;5;Pattani;Mayo district;2;8;Unknown;5
2014;5;7;95;10;Saladin;Baiji;1;3;Unknown;5
2014;5;7;228;10;Lahij;Unknown;2;3;Al-Qaida in the Arabian Peninsula (AQAP);5
2014;5;7;228;10;Adan;Aden;1;2;Unknown;5
2014;5;7;205;5;Bangkok;Bangkok;3;1;Unknown;6
2014;5;7;205;5;Bangkok;Bangkok;3;1;Unknown;6
2014;5;7;205;5;Bangkok;Bangkok;3;2;Unknown;6
2014;5;7;205;5;Bangkok;Bangkok;3;2;Unknown;6
2014;5;7;4;6;Herat;Shindand district;3;4;Taliban;6
2014;5;6;4;6;Zabul;Naw Bahar district;6;3;Taliban;13
2014;5;7;4;6;Kandahar;Zhari district;3;4;Unknown;6
2014;5;7;228;10;Lahij;Lahij;1;2;Unknown;5
2014;5;6;228;10;Marib;Unknown;7;21;Unknown;5
2014;5;7;4;6;Parwan;Bagram district;3;4;Unknown;6
2014;5;7;182;11;Lower Shebelle;Merca;3;4;Unknown;6
2014;5;7;228;10;Shabwah;Unknown;9;4;Al-Qaida in the Arabian Peninsula (AQAP);13
2014;5;7;182;11;Banaadir;Mogadishu;3;4;Unknown;6
2014;5;7;155;10;West Bank;Psagot;2;14;Unknown;5
2014;5;7;228;10;Marib;Unknown;3;21;Unknown;6
2014;5;7;92;6;Jammu and Kashmir;Baramulla;3;3;Unknown;6
2014;5;7;92;6;Jammu and Kashmir;Palhalan;3;2;Hizbul Mujahideen (HM);6
2014;5;7;92;6;Andhra Pradesh;Jammalamadugu;9;3;Unknown;13
2014;5;7;92;6;Andhra Pradesh;Paderu;7;2;Maoists;13
2014;5;7;92;6;Jammu and Kashmir;Taper;3;2;Hizbul Mujahideen (HM);6
2014;5;7;95;10;Al Anbar;Fallujah;2;4;Military Council of the Tribal Revolutionaries (MCTR);5
2014;5;7;92;6;Jammu and Kashmir;Shopian;2;2;Unknown;5
2014;5;6;147;11;Kaduna;Fadan Karshe;2;3;Fulani extremists;5
2014;5;7;92;6;Andhra Pradesh;Hyderabad;3;14;Unknown;6
2014;5;7;92;6;Jharkhand;Ghatshila;7;1;Communist Party of India - Maoist (CPI-Maoist);5
2014;5;7;141;6;Mid-Western;Purandhara;3;8;Unknown;6
2014;5;7;110;10;Beqaa;Ayn al-Jawzah;3;14;Liwa Ahrar al-Sunna;6
2014;5;7;153;6;Sindh;Karachi;3;1;Unknown;6
2014;5;6;153;6;Sindh;Karachi;3;1;Unknown;6
2014;5;6;4;6;Helmand;Sangin district;2;3;Taliban;5
2014;5;7;153;6;Federally Administered Tribal Areas;Khyber district;3;17;Unknown;6
2014;5;7;153;6;Khyber Pakhtunkhwa;Jamrud;2;4;Unknown;5
2014;5;7;195;11;North Darfur;El Fashir;6;14;Janjaweed;5
2014;5;7;214;9;Donetsk;Shandryholove;6;14;Donetsk People's Republic;5
2014;5;6;214;9;Donetsk;Mariupol;2;3;Right Sector;5
2014;5;7;214;9;Donetsk;Slovyansk;2;10;Donetsk People's Republic;6
2014;5;7;92;6;Assam;Unknown;7;1;Unknown;8
2014;5;7;137;11;Sofala;Mucheve;2;14;Mozambique National Resistance Movement (MNR);5
2014;5;8;95;10;Kirkuk;Daquq district;3;4;Unknown;6
2014;5;8;95;10;Diyala;Husseiniyah;3;2;Unknown;6
2014;5;8;95;10;Diyala;Husseiniyah;3;1;Unknown;6
2014;5;8;95;10;Nineveh;Qabr al-Abd;3;4;Unknown;6
2014;5;8;95;10;Kirkuk;Kirkuk;3;3;Unknown;6
2014;5;8;95;10;Kirkuk;Kirkuk;3;3;Unknown;6
2014;5;8;95;10;Saladin;Tarmiyah;3;3;Unknown;6
2014;5;8;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;5;8;95;10;Baghdad;Baghdad;3;1;Unknown;6
2014;5;8;228;10;Amanat Al Asimah;Sanaa;2;7;Unknown;5
2014;5;8;95;10;Saladin;Shirqat district;3;14;Unknown;6
2014;5;8;95;10;Babil;Yusufiyah;2;8;Unknown;5
2014;5;8;95;10;Baghdad;Baghdad;3;4;Unknown;6
2014;5;8;95;10;Diyala;Qura Jadidah;1;17;Unknown;5
2014;5;8;95;10;Saladin;Tikrit;2;3;Unknown;5
2014;5;8;228;10;Marib;Unknown;2;4;Tribesmen;5
2014;5;8;228;10;Abyan;Zinjibar;3;20;Unknown;6
